@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
3.264,7.746,4.462,n
8.784,3.448,8.330,n
0.928,1.643,5.823,p
6.753,3.511,7.832,n
1.546,4.859,2.334,n
0.972,4.541,3.991,p
3.219,9.979,6.207,n
8.429,8.158,7.273,n
1.019,7.422,0.096,p
5.001,9.326,6.550,p
1.329,1.240,9.705,n
7.588,2.072,3.504,n
1.275,1.609,1.917,p
6.299,2.269,2.783,p
2.959,0.149,0.164,p
7.058,8.600,5.553,n
2.895,5.209,4.340,p
6.593,2.295,3.897,n
3.587,0.293,2.531,p
3.975,1.869,6.989,p
2.521,8.265,7.740,n
6.070,8.898,4.390,n
3.678,7.683,2.396,n
2.339,2.973,0.092,p
1.670,7.566,2.934,n
0.425,4.422,8.224,p
2.290,8.123,9.836,n
5.863,1.932,0.667,n
6.434,2.911,1.966,n
2.203,5.074,8.812,n
1.798,4.357,1.896,p
2.303,5.637,9.651,p
6.474,4.642,5.766,n
5.012,6.719,0.398,n
6.891,3.876,8.701,n
7.600,6.715,4.474,n
9.900,8.998,0.003,n
6.765,2.035,6.286,p
5.211,4.700,4.649,n
7.927,2.198,1.377,n
0.161,7.654,1.505,p
1.732,7.139,1.655,p
9.506,4.240,0.731,n
2.884,8.577,7.692,n
8.982,8.416,7.233,n
5.100,5.731,3.457,n
4.165,8.069,8.546,n
2.730,3.627,2.248,p
9.982,5.238,7.579,n
0.525,6.021,8.827,p
3.207,1.528,5.009,p
1.795,6.231,4.823,p
3.786,4.427,8.976,p
2.663,3.370,4.659,n
0.145,3.532,2.940,p
1.634,0.012,1.196,p
4.950,6.288,1.309,n
8.205,8.169,1.310,n
2.886,9.918,8.012,p
5.619,1.396,7.335,n
1.145,2.622,5.820,p
3.209,8.009,1.605,n
8.779,3.107,2.744,n
2.753,4.488,8.322,p
1.248,5.679,0.024,p
8.751,1.658,4.281,n
3.456,8.752,0.882,n
4.168,3.572,2.680,p
4.027,0.225,2.199,p
8.571,2.050,3.673,n
2.557,1.122,5.266,p
0.042,8.500,3.200,p
0.987,0.987,2.841,p
7.031,7.691,6.385,n
4.515,2.094,5.142,p
4.061,1.159,7.540,p
7.875,7.439,3.225,n
6.588,6.709,8.983,n
8.124,4.386,5.871,n
8.797,6.988,6.851,n
3.443,9.783,0.054,n
4.693,5.161,1.713,n
2.962,4.789,9.778,p
5.676,2.005,9.383,p
5.749,5.102,1.871,n
6.879,2.057,7.069,p
4.331,8.267,8.611,n
6.666,6.107,8.680,n
1.844,9.747,8.901,n
7.583,2.561,1.267,n
8.932,6.737,0.107,n
7.137,0.445,3.596,p
2.578,5.430,2.964,n
0.538,3.903,0.106,p
1.722,6.959,9.876,p
8.407,5.626,7.742,n
1.819,3.309,8.369,p
4.073,1.430,4.357,p
7.504,2.094,3.239,p
6.992,7.104,1.832,n
1.270,5.069,0.011,n
5.295,3.034,6.167,p
8.001,3.623,6.894,n
4.809,6.781,3.778,n
2.593,6.753,9.770,n
3.541,5.312,1.344,p
1.848,5.676,6.004,p
6.195,6.268,9.371,n
1.109,5.952,4.834,p
7.053,5.216,4.224,p
8.869,3.469,7.686,n
9.945,8.343,2.868,n
2.606,5.357,8.773,p
4.744,9.140,6.603,n
4.363,8.657,9.494,n
1.719,3.230,4.075,p
8.743,4.366,3.073,n
9.794,0.732,5.844,n
5.915,7.045,7.555,n
0.045,1.825,5.731,p
5.141,0.245,2.049,p
2.381,2.636,5.003,p
9.922,9.328,6.750,p
6.711,2.120,3.659,p
0.748,4.148,9.182,p
4.919,4.253,7.048,n
4.677,2.281,5.053,p
1.266,4.952,8.733,p
6.225,2.798,5.162,n
3.339,7.352,9.453,p
3.610,5.873,7.440,n
8.945,5.966,1.582,n
8.656,9.247,8.261,n
9.609,4.961,1.639,p
0.721,0.542,0.888,p
6.629,2.246,4.129,p
3.509,1.804,9.675,p
1.392,2.728,2.086,n
4.103,3.562,8.544,n
4.103,4.336,4.339,p
8.628,9.135,3.018,n
9.874,0.703,5.359,p
7.218,7.443,6.040,n
4.575,0.603,7.873,p
8.113,5.945,6.236,n
7.333,9.796,8.086,n
8.835,0.128,7.523,p
4.090,6.207,7.568,n
1.730,9.840,9.609,n
3.807,1.335,3.902,p
5.762,9.100,1.549,n
4.797,0.734,4.465,p
0.083,0.607,7.520,n
4.620,0.973,3.504,p
1.314,3.979,5.947,p
9.886,1.823,1.147,n
5.050,6.608,2.301,n
6.000,8.475,4.064,n
0.592,9.363,4.738,n
3.526,5.119,1.069,p
0.024,9.049,2.749,n
2.580,5.130,7.501,p
7.660,8.648,9.165,p
0.123,7.504,2.911,p
3.080,1.238,9.570,p
0.815,9.027,3.697,n
1.657,1.501,0.325,p
8.959,2.951,6.084,n
3.122,8.083,2.291,n
6.424,6.593,9.910,n
1.231,5.998,5.601,p
7.301,9.156,2.831,p
8.069,3.946,9.666,n
3.430,2.437,4.305,p
4.921,6.804,6.693,n
7.716,4.813,3.260,n
0.818,7.635,6.976,p
5.972,3.041,2.902,n
1.328,1.465,6.627,p
7.182,0.650,3.036,p
0.655,2.988,7.541,p
2.074,0.734,3.879,p
5.034,2.354,4.654,p
4.888,0.680,0.533,p
5.265,9.920,8.203,n
4.205,4.480,0.626,p
6.468,1.667,9.775,p
1.347,2.367,5.806,p
9.452,2.451,5.375,n
2.921,4.412,6.875,p
2.610,6.227,1.366,p
4.627,4.306,1.339,p
6.107,5.413,9.087,n
3.441,0.906,1.485,p
3.949,0.721,8.427,p
2.228,5.959,4.245,p
2.347,2.669,9.960,p
2.310,0.435,2.608,p
3.787,7.158,2.469,n
4.793,5.439,6.673,n
2.732,9.805,0.900,n
7.633,4.052,7.290,p
3.687,2.113,8.806,p
0.357,5.973,4.344,p
4.062,9.396,4.165,n
2.445,5.773,2.276,p
3.313,6.931,8.880,n
5.146,1.103,8.021,p
7.564,3.393,8.982,n
8.509,7.963,8.124,n
6.760,1.453,3.105,p
0.971,2.652,9.123,n
7.626,7.189,3.154,n
9.609,7.270,5.335,n
4.039,8.219,9.481,n
7.297,1.959,4.039,n
8.838,9.746,5.570,n
4.241,2.084,6.228,p
7.199,1.201,0.322,p
0.379,2.864,5.186,p
3.753,8.402,5.155,n
1.943,3.880,5.392,p
9.772,7.399,7.700,n
3.874,4.432,5.411,p
9.454,2.532,7.758,n
4.106,8.020,2.495,n
9.200,8.645,9.821,n
0.891,2.947,9.880,p
9.542,7.325,3.295,n
0.865,2.276,2.453,p
8.681,0.385,6.190,n
9.730,6.702,0.549,n
1.805,8.229,4.524,p
5.803,1.641,4.444,p
1.115,4.126,5.987,p
8.566,6.388,0.126,n
8.293,5.703,6.824,n
3.552,4.473,3.975,p
7.203,3.219,0.059,n
6.165,3.223,5.158,n
7.405,9.367,9.847,n
4.089,2.041,4.271,p
0.620,6.477,7.640,p
4.990,2.693,4.902,p
0.022,8.828,6.354,p
1.939,8.541,9.749,n
9.230,3.251,2.310,n
0.220,0.833,2.351,n
5.251,1.653,5.591,p
5.176,5.884,5.425,n
0.037,2.781,7.352,n
6.303,1.708,6.415,p
1.984,1.529,7.783,p
6.653,3.173,0.116,n
0.807,3.239,2.496,p
4.914,5.720,5.021,n
6.525,4.957,7.641,n
1.823,2.132,6.121,p
7.987,7.811,0.983,p
9.218,4.176,5.795,n
0.206,0.887,3.031,p
8.739,3.006,7.041,n
2.326,6.943,6.849,p
3.984,0.490,6.328,n
1.133,0.347,7.921,p
7.616,3.496,8.051,n
0.449,2.714,9.292,p
2.869,2.970,2.700,p
8.685,0.265,0.599,p
7.508,4.668,5.122,n
4.986,0.038,4.738,p
6.252,3.327,1.581,n
9.730,5.702,3.867,n
4.935,3.684,6.975,p
8.218,9.368,7.704,n
9.905,7.262,7.530,n
2.402,7.932,9.128,n
5.196,5.719,7.940,n
6.298,6.974,4.441,n
9.852,5.274,7.299,n
2.326,2.376,5.886,p
8.414,5.825,3.914,n
1.063,3.442,5.279,p
4.098,0.161,5.841,p
4.025,7.956,4.203,n
6.776,8.672,3.594,n
1.616,5.420,1.876,p
7.992,5.830,3.098,n
1.148,0.752,5.260,p
4.444,1.064,5.641,p
4.534,9.739,1.654,n
9.518,1.142,0.324,n
5.538,7.881,2.557,n
0.674,9.017,8.990,p
1.961,9.838,7.207,n
5.044,2.672,10.000,p
2.370,0.306,3.760,p
8.784,9.924,9.512,n
4.773,3.902,2.154,p
7.595,4.298,2.700,n
9.330,1.973,1.901,n
0.179,6.173,0.988,p
0.356,1.760,3.434,p
3.927,0.390,5.308,p
5.129,2.403,4.348,p
6.053,2.197,3.559,p
7.604,9.287,2.292,n
3.849,9.005,6.775,p
5.243,3.149,6.706,n
8.142,1.161,2.656,n
5.224,2.445,7.554,p
6.726,2.762,5.629,n
6.755,9.397,5.870,n
2.528,0.272,9.068,p
3.553,9.043,8.876,n
5.331,8.518,0.984,n
5.540,2.301,1.149,p
4.143,4.363,9.847,p
1.130,7.220,8.985,p
4.802,4.163,1.415,p
8.104,5.976,1.856,n
1.691,4.235,1.983,p
2.813,4.830,5.075,p
9.610,2.035,4.940,n
2.173,7.494,1.244,n
4.248,5.909,8.662,n
3.771,2.335,3.740,p
6.304,8.630,8.631,n
8.830,6.210,8.004,n
9.175,9.757,8.332,n
6.169,7.319,5.742,n
4.184,1.075,8.743,p
0.599,7.813,4.105,p
8.977,2.748,8.018,n
4.395,5.602,3.321,n
5.054,4.455,1.215,p
6.499,1.437,6.093,p
2.028,6.104,0.112,p
2.257,8.998,2.334,n
6.016,9.789,8.602,n
9.326,7.133,7.258,n
6.544,0.100,7.213,p
0.612,9.496,8.734,n
2.769,5.209,1.138,p
2.217,2.095,7.293,p
3.031,5.499,2.760,p
9.008,2.687,0.586,n
6.818,4.616,7.100,n
2.875,5.730,9.050,p
8.577,3.457,7.538,n
3.754,3.216,3.467,p
6.288,9.490,4.993,n
6.498,3.266,2.718,n
2.361,7.895,9.733,n
8.714,0.902,5.732,p
2.352,6.529,3.733,p
1.907,5.349,5.333,p
3.324,1.349,0.003,p
3.649,3.398,6.571,p
9.979,3.325,6.319,n
6.553,7.835,8.928,n
7.004,6.584,4.619,n
0.926,1.845,9.950,p
0.453,3.531,6.866,p
4.068,7.847,6.912,n
5.817,3.925,6.993,n
2.780,9.656,2.708,n
0.965,6.771,6.490,p
6.695,8.355,0.255,n
9.899,2.102,8.363,n
7.896,0.884,9.786,p
4.653,9.823,9.741,n
3.076,7.222,3.454,p
7.268,1.933,8.602,n
2.933,0.371,8.393,p
7.191,9.824,5.008,n
3.495,2.449,4.050,p
8.450,0.667,3.733,n
9.421,8.793,2.822,n
7.898,9.342,6.512,n
2.777,2.299,3.725,p
2.901,0.406,2.478,p
5.734,5.619,5.166,n
9.929,0.725,4.772,n
0.936,8.737,5.055,n
1.046,3.341,9.473,p
1.370,2.594,2.808,n
0.178,8.119,0.906,p
8.369,5.533,1.139,n
6.941,1.110,1.955,p
4.436,3.387,3.847,p
3.009,2.867,8.668,p
4.318,1.240,0.968,p
2.592,3.369,6.777,p
1.252,1.048,9.187,p
7.642,0.493,5.594,p
6.327,7.212,8.010,n
4.460,2.032,0.307,p
7.826,8.392,8.757,n
1.491,6.046,1.846,p
2.831,2.560,4.489,p
0.582,1.522,0.180,p
8.528,6.145,1.558,n
0.474,5.394,5.830,p
8.796,0.908,4.376,n
8.200,5.370,1.457,n
3.347,2.714,3.761,n
6.255,4.023,5.507,n
1.514,5.737,6.460,p
6.669,1.024,3.154,p
7.219,4.231,3.079,n
5.564,3.105,8.122,p
4.296,3.368,9.550,p
6.287,2.822,0.087,n
3.525,8.987,3.431,n
2.886,4.420,8.341,p
4.408,5.469,6.659,n
0.960,7.945,0.765,p
5.571,1.478,6.325,p
4.281,9.552,9.327,p
2.451,6.650,1.111,n
9.132,7.111,0.260,n
8.773,6.670,9.140,n
2.557,4.453,0.103,p
3.286,2.243,0.404,p
7.824,7.399,6.848,n
3.361,6.504,3.823,n
6.433,4.008,9.563,n
9.374,0.703,8.949,n
4.073,0.927,3.440,p
4.260,4.258,9.354,p
1.079,0.866,0.257,p
1.601,0.138,3.597,p
8.287,8.800,5.007,n
8.195,7.263,6.184,n
4.458,7.209,8.260,n
4.012,4.601,7.874,p
7.676,8.627,5.347,n
0.334,0.174,7.800,p
0.873,9.601,1.222,n
2.041,7.235,6.229,n
4.877,9.808,5.142,p
6.657,3.872,8.780,n
2.699,4.794,0.586,n
5.157,1.806,4.440,p
7.520,2.007,7.782,n
7.889,6.774,7.328,n
0.135,4.695,8.637,p
6.970,2.015,7.593,p
4.373,2.651,7.631,p
6.433,2.098,2.264,p
0.793,1.790,1.481,p
3.109,4.348,7.431,p
0.039,3.722,0.552,p
6.844,0.053,0.623,p
9.197,4.523,4.738,n
6.615,6.542,2.297,n
4.672,7.721,1.305,n
8.429,2.922,2.017,n
7.070,4.235,4.676,n
0.214,1.771,8.974,p
1.053,3.508,0.714,p
3.732,3.656,7.428,p
4.552,7.435,2.227,n
2.685,0.365,7.175,p
6.920,0.436,4.624,p
9.625,0.341,9.169,n
1.749,1.046,6.638,p
0.013,7.642,8.401,p
2.109,2.842,0.126,p
4.978,2.924,0.731,p
1.572,5.009,9.669,p
1.654,4.190,6.035,p
1.034,4.281,7.450,p
4.980,0.416,2.142,p
7.791,4.593,2.028,p
0.323,8.649,1.207,p
3.781,2.971,4.766,p
2.958,3.053,3.566,p
9.438,7.924,5.827,n
5.209,9.309,2.913,n
7.316,0.287,7.977,p
6.824,5.489,9.906,n
4.084,1.835,3.222,p
2.090,0.097,3.009,p
2.748,8.849,0.800,n
4.836,6.623,1.401,n
0.918,4.308,5.424,p
3.623,0.607,7.807,p
9.921,3.995,1.622,n
7.964,8.492,1.358,n
1.709,4.704,4.428,p
5.206,9.028,0.592,n
2.253,6.672,6.833,n
0.245,5.811,0.875,p
9.272,4.507,1.388,n
4.772,7.233,5.705,n
9.756,8.117,8.074,n
1.626,2.722,4.369,p
3.674,8.499,7.810,n
3.565,7.667,8.489,p
4.824,3.917,5.292,p
1.254,5.600,5.563,p
8.096,0.595,8.865,p
3.743,4.172,8.016,p
2.406,1.541,7.476,p
6.387,6.650,7.779,n
8.400,3.063,1.495,n
1.902,6.407,4.789,p
6.245,9.528,3.484,n
9.938,9.409,2.440,n
5.393,2.914,1.166,p
9.947,4.632,0.232,n
8.959,8.848,1.271,n
9.597,6.248,5.509,n
1.931,3.528,1.626,p
8.037,6.582,3.197,n
5.705,5.360,5.228,n
5.633,1.180,2.313,p
2.163,0.491,6.141,p
5.318,4.870,0.112,n
2.851,4.540,2.765,n
1.897,2.082,7.233,p
0.828,5.966,4.162,p
1.878,1.372,3.554,p
1.034,7.200,2.435,p
0.148,2.575,2.678,p
6.385,5.823,1.777,n
4.244,4.679,0.595,p
0.524,9.337,2.953,n
3.086,3.472,8.146,p
1.269,1.388,1.793,p
0.780,0.602,0.508,p
1.188,0.900,6.865,n
4.749,3.920,3.228,n
9.534,1.825,5.926,n
8.636,0.679,0.854,n
0.211,6.165,9.420,p
6.258,0.218,6.792,p
4.255,7.727,9.475,n
7.745,7.925,1.479,n
9.081,9.884,7.852,n
7.444,5.470,6.134,n
1.738,0.261,7.922,p
5.336,3.188,1.255,p
4.723,0.864,9.163,p
2.694,2.070,4.419,p
2.698,5.348,8.208,p
9.761,4.141,9.033,n
3.831,5.331,3.111,n
6.370,5.394,4.023,n
5.956,5.872,1.287,n
6.621,2.973,3.635,n
1.036,3.096,1.004,p
4.683,9.148,1.142,n
3.253,3.181,7.328,p
5.860,0.646,0.243,p
5.431,5.056,4.903,n
1.292,2.896,0.675,p
3.824,1.916,8.983,p
3.977,3.342,3.697,n
9.509,7.960,0.717,n
0.971,9.628,7.252,n
9.861,4.147,2.941,n
5.272,7.471,0.527,p
8.727,0.795,8.992,n
0.936,0.996,3.443,p
9.228,5.205,5.840,n
4.253,8.570,1.619,n
4.701,4.009,4.594,p
7.660,6.831,0.596,n
2.062,6.963,3.127,n
9.435,8.467,1.053,n
7.510,0.616,9.518,p
7.797,0.149,8.844,p
0.605,5.781,1.893,p
7.091,4.804,4.753,n
1.115,7.726,6.823,p
2.079,0.391,8.319,p
0.220,5.744,8.774,p
0.321,2.300,7.569,p
7.248,4.667,7.759,n
7.232,1.411,1.508,p
0.906,4.233,2.527,p
2.388,5.547,4.961,p
9.598,9.687,9.640,n
3.049,4.048,6.904,p
2.716,3.792,6.404,p
1.392,6.359,6.661,p
9.748,6.319,9.149,n
9.201,8.889,3.257,n
1.529,2.349,6.957,n
4.368,3.750,4.241,n
2.935,0.821,9.222,p
0.780,5.239,3.194,n
6.169,4.635,1.154,n
4.941,3.885,1.197,p
1.303,3.200,1.143,p
0.371,2.766,9.320,p
5.759,8.943,5.462,n
1.498,6.361,1.856,p
2.106,3.195,2.245,p
9.982,3.221,1.695,n
6.648,4.551,2.090,n
8.670,8.878,4.743,n
4.251,4.711,2.093,p
3.783,4.821,0.130,p
4.343,1.202,6.432,p
3.357,4.517,8.669,p
5.469,3.122,5.166,n
0.627,9.312,7.604,n
7.485,5.510,3.169,n
0.788,8.257,7.871,n
5.225,6.156,1.805,n
9.288,7.659,5.432,n
3.711,8.248,0.718,n
5.808,9.631,5.790,p
7.157,5.475,9.850,p
7.344,4.736,1.191,n
6.884,6.889,5.754,n
6.451,8.230,3.694,n
0.721,3.505,4.116,p
2.287,5.884,1.241,p
9.226,2.636,1.248,n
5.845,5.228,0.049,n
5.956,7.970,2.070,n
3.949,8.766,4.863,n
9.325,9.744,0.469,n
7.598,3.411,3.984,n
1.588,7.021,4.868,p
3.782,9.067,5.318,n
9.616,7.082,2.122,n
3.838,5.132,7.491,p
4.656,8.327,1.604,n
2.846,3.135,4.060,p
4.391,1.853,8.960,p
2.827,8.131,0.090,n
2.445,6.522,0.343,p
6.958,8.739,5.391,p
8.341,2.769,5.389,p
9.163,0.012,6.727,n
7.598,9.576,5.206,n
6.080,2.450,8.053,n
1.784,2.535,2.005,p
9.792,8.351,6.110,n
1.143,7.762,9.382,p
8.199,3.062,1.404,n
0.818,7.923,6.269,p
6.656,1.997,8.365,p
9.833,2.032,5.195,n
0.760,6.271,6.275,p
0.311,6.145,1.576,p
5.880,8.505,7.123,n
9.117,8.751,4.729,n
2.180,1.300,1.566,p
3.360,3.679,6.524,n
0.231,7.039,7.222,p
4.989,0.847,5.469,p
1.323,3.273,3.804,p
5.018,4.612,0.568,p
5.789,5.836,1.467,n
7.931,4.648,0.100,n
8.188,9.471,5.469,n
3.181,4.689,2.987,p
5.770,6.499,4.240,n
2.467,2.905,2.625,p
1.436,1.507,5.098,p
9.791,8.247,4.110,p
2.639,9.556,1.965,n
4.283,1.951,9.994,p
8.618,7.559,5.407,n
1.226,8.881,5.203,n
1.856,0.729,7.319,p
3.200,5.778,2.241,p
6.636,4.001,3.879,n
9.373,0.695,0.011,n
3.872,3.095,2.865,p
7.263,9.674,9.658,p
2.732,2.298,4.920,p
8.268,9.314,0.609,n
1.291,4.500,1.799,p
0.468,6.640,7.280,n
5.026,3.238,1.913,p
2.766,1.771,6.084,p
8.135,2.992,6.454,n
9.565,5.520,3.171,n
9.388,2.034,4.854,n
0.191,1.899,3.091,p
9.243,0.325,1.415,n
2.309,2.486,2.802,p
2.075,5.781,4.485,p
8.098,9.530,4.201,n
4.965,3.710,8.460,p
7.744,0.050,4.434,p
7.152,6.988,7.948,p
0.582,1.317,8.013,p
0.848,4.188,1.700,p
4.920,2.739,3.640,p
8.997,2.224,7.630,p
0.732,5.549,8.523,n
4.440,6.471,0.930,n
3.163,3.993,6.127,p
1.335,5.640,1.596,p
2.240,6.178,1.476,p
4.177,1.067,4.649,p
2.505,0.382,2.503,p
1.952,1.036,5.910,p
3.802,0.711,9.489,p
1.238,0.367,1.014,p
8.721,4.113,3.343,p
4.340,5.369,6.627,n
9.107,8.483,9.522,p
1.711,5.578,8.249,p
7.688,6.650,9.848,n
0.814,1.542,1.859,p
7.758,8.085,0.326,n
1.409,3.059,4.160,p
2.195,5.579,8.397,p
2.584,7.116,0.087,n
9.529,2.467,4.390,n
9.209,3.117,2.669,n
3.600,2.940,2.287,p
2.710,7.008,8.187,n
0.928,0.415,2.901,n
1.326,8.751,7.194,n
5.574,3.761,4.961,n
3.430,4.906,1.321,p
3.211,2.621,1.534,p
2.816,1.507,0.038,p
1.431,3.381,2.689,n
5.169,9.661,2.587,n
9.335,5.016,9.802,n
4.665,2.586,5.997,p
8.071,4.169,5.915,n
8.771,7.415,0.490,n
9.588,4.696,5.812,n
0.169,6.635,4.160,p
8.737,2.203,7.583,n
6.936,3.658,2.625,p
7.146,6.782,7.567,n
6.715,1.135,5.000,p
3.815,2.024,1.615,p
0.547,3.271,6.089,p
2.058,1.056,5.203,p
9.020,9.177,9.828,n
8.616,2.650,4.789,n
5.649,5.056,1.486,n
4.529,5.153,3.797,n
7.538,6.364,8.570,n
0.056,6.603,3.759,p
6.212,8.361,8.168,n
4.743,7.219,1.400,n
5.422,2.454,4.950,p
6.451,5.818,4.809,n
6.499,1.291,9.423,p
9.782,5.704,7.799,n
3.098,2.793,3.696,p
2.129,6.183,0.311,p
4.835,0.423,2.491,p
7.408,7.854,6.626,n
5.436,4.414,6.682,n
0.736,2.951,1.903,p
8.353,7.669,5.519,n
9.238,8.369,6.551,n
1.764,7.653,4.849,n
7.852,7.200,3.597,n
4.531,2.427,9.923,p
8.792,6.719,7.441,p
1.235,8.358,6.504,n
3.670,2.968,7.087,p
1.861,0.615,6.635,p
1.249,5.051,1.181,p
6.050,6.432,7.929,n
2.792,1.627,0.707,n
1.282,0.308,2.400,p
0.930,3.704,2.686,p
2.083,5.848,3.038,p
2.805,3.146,4.244,p
3.151,9.253,7.397,n
0.768,0.895,2.560,p
2.460,5.486,7.908,p
1.677,5.464,7.369,p
3.584,2.605,6.448,p
8.096,9.461,5.014,n
0.382,0.086,6.829,p
7.358,0.491,3.082,p
2.873,6.454,8.025,n
3.278,6.144,1.745,n
0.528,5.450,2.118,p
7.665,0.915,6.648,p
5.451,7.197,1.616,p
8.388,5.825,4.252,n
7.374,6.649,9.629,n
2.722,0.518,9.995,n
7.456,3.806,1.888,n
7.204,7.199,7.326,n
3.078,3.750,7.901,p
0.995,5.778,5.322,p
7.792,0.382,7.044,p
1.717,7.796,9.856,n
3.570,2.137,9.439,p
4.311,3.027,2.202,p
2.795,8.423,7.107,n
9.326,8.305,0.085,n
8.792,2.895,8.840,n
3.274,3.977,8.904,p
8.069,4.639,2.221,n
1.202,9.312,8.043,n
5.601,1.563,2.290,p
1.098,3.663,1.178,p
5.955,0.080,3.214,p
6.437,0.675,3.706,p
0.925,3.664,1.328,p
1.538,9.411,7.707,n
8.927,3.051,6.439,n
0.859,2.003,1.880,p
1.433,7.526,4.116,p
6.533,1.999,0.023,p
1.126,9.130,6.994,n
4.863,9.368,8.347,n
3.372,3.020,8.150,p
8.456,6.298,4.030,n
2.673,2.863,7.420,n
8.280,7.662,5.909,p
5.286,9.162,8.224,n
4.571,3.842,2.195,p
9.498,9.868,3.854,n
2.329,0.945,1.180,p
5.867,0.568,3.348,p
5.213,9.640,1.339,n
0.726,3.632,2.586,p
9.479,9.305,9.597,p
1.238,3.711,9.658,p
9.887,0.553,6.718,n
5.743,9.908,1.086,n
3.025,8.567,9.352,n
9.728,8.486,9.104,n
5.354,5.039,7.577,n
8.986,5.170,9.650,n
2.415,1.497,4.864,p
5.805,5.814,8.530,n
1.106,4.373,5.229,p
6.471,9.545,7.660,n
2.139,6.748,9.776,p
5.861,2.101,8.060,p
5.309,6.865,6.802,p
5.801,3.900,9.056,n
2.310,1.024,9.713,p
1.083,1.404,8.992,p
2.022,5.909,5.311,p
1.565,0.884,0.840,p
1.320,4.659,1.726,p
5.404,0.127,0.359,p
5.783,3.182,8.583,p
1.181,5.095,2.423,p
1.980,7.383,5.007,n
9.464,6.548,6.120,n
0.111,6.176,8.562,p
0.079,6.910,8.992,p
6.405,3.996,5.308,n
0.890,3.591,5.987,p
4.108,4.102,1.925,p
6.379,0.250,1.809,p
4.116,4.777,2.587,p
9.898,7.013,9.077,n
6.890,8.515,3.786,n
9.179,5.239,4.909,n
4.922,3.938,5.848,p
0.855,7.077,1.856,p
2.082,3.266,9.629,p
8.365,7.289,0.174,n
4.334,7.535,9.107,n
3.418,6.787,0.229,n
0.554,3.237,8.981,p
2.294,5.128,7.967,p
3.843,4.943,8.987,n
4.178,0.390,0.805,p
2.552,0.174,1.509,p
7.244,6.702,6.986,n
3.543,7.120,4.661,n
8.447,9.569,8.654,n
0.060,0.530,3.992,p
2.095,5.828,8.742,n
6.850,1.334,0.414,n
2.460,5.557,2.024,p
1.381,6.340,8.558,p
6.001,5.092,2.849,n
4.906,2.015,4.988,p
4.777,6.828,5.729,p
9.909,6.370,7.841,n
0.946,5.472,4.580,p
0.201,5.149,6.063,p
6.421,2.475,8.697,p
8.304,8.565,0.048,n
5.917,0.913,1.769,p
6.398,3.112,7.258,n
6.857,4.758,8.509,n
8.782,9.272,6.291,n
6.760,0.365,3.902,p
0.499,1.159,7.648,p
8.666,3.434,3.779,n
1.640,3.079,3.369,p
3.009,1.071,0.325,p
5.173,2.729,1.041,p
3.743,5.763,4.455,n
6.261,0.578,7.361,p
0.198,5.887,2.032,p
3.804,2.547,2.292,p
0.836,4.921,4.201,n
5.398,3.341,4.141,p
3.667,7.972,0.623,n
1.209,8.523,5.339,p
1.520,3.963,1.323,p
7.094,1.754,2.380,p
0.372,8.584,1.208,p
8.453,7.104,8.458,p
3.458,4.002,1.479,p
5.869,0.515,9.973,p
8.281,8.882,2.568,n
1.259,7.496,2.426,p
2.784,9.631,9.357,n
7.548,7.420,7.140,p
6.141,4.835,9.908,n
9.027,9.911,5.699,n
5.442,2.570,9.344,p
2.231,2.519,2.688,n
3.145,9.433,3.492,n
0.593,1.540,2.450,p
3.337,6.883,7.478,n
4.940,3.360,1.004,n
8.644,7.788,9.264,n
5.641,2.853,1.292,p
9.634,4.964,7.825,n
7.152,0.668,0.050,p
0.554,6.142,3.658,n
9.791,8.230,8.845,n
1.015,2.352,7.123,p
9.448,2.050,9.263,n
7.788,1.125,6.898,p
6.794,1.310,8.188,p
0.866,3.216,2.704,p
9.631,5.670,1.257,n
7.132,8.812,4.075,n
3.296,1.046,1.980,p
2.257,2.161,7.896,p
5.788,7.984,7.921,n
9.433,9.095,6.183,n
8.711,3.180,1.987,n
5.713,0.530,0.452,p
8.301,1.391,1.633,p
3.807,3.859,1.275,p
7.028,5.525,2.784,n
2.484,5.181,6.091,p
7.879,6.710,3.518,n
1.956,4.418,6.116,p
6.581,0.017,8.203,n
8.386,5.275,3.587,n
7.043,0.655,6.022,p
9.311,5.792,2.980,n
5.826,2.811,8.668,p
2.040,0.968,1.553,p
5.321,8.640,0.672,n
3.954,5.232,6.050,p
7.657,1.767,6.535,n
7.568,6.954,4.206,n
2.192,0.443,0.819,p
5.105,0.394,9.689,p
3.006,7.749,2.324,n
4.703,8.577,6.805,n
0.610,8.273,1.350,p
0.107,5.945,9.611,p
9.804,0.395,6.467,n
2.766,3.060,7.027,p
4.951,7.121,7.633,n
2.067,7.165,9.814,p
2.418,4.005,7.793,p
0.716,4.148,0.922,p
2.771,2.060,9.709,p
2.605,2.844,0.644,p
7.285,6.111,5.550,n
8.179,3.807,1.992,n
9.570,2.166,8.035,n
7.239,8.919,1.416,n
0.722,7.456,3.128,p
0.159,1.113,3.521,n
0.478,8.076,1.298,p
1.125,1.820,4.389,n
4.658,9.225,2.292,n
6.181,8.824,9.957,p
2.700,0.707,9.306,p
5.447,0.606,7.361,p
3.870,7.001,0.856,n
4.146,6.425,5.660,n
8.079,5.280,6.224,n
5.795,9.790,2.008,n
6.296,2.114,9.635,p
1.393,3.644,1.940,p
