@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
0.272,0.666,9.007,p
3.784,0.186,6.558,n
2.125,8.819,1.018,n
0.205,0.730,3.707,p
0.115,0.106,2.613,p
9.921,5.328,6.168,n
3.246,9.519,3.176,n
0.298,0.030,8.795,p
5.792,4.551,2.611,n
0.216,0.098,4.305,p
0.686,6.775,1.792,n
0.226,0.165,6.932,p
0.235,0.051,5.665,p
1.414,0.108,6.687,n
0.588,0.258,9.874,p
0.066,0.730,1.442,p
1.627,6.348,9.200,n
8.437,0.390,5.435,n
0.710,0.219,5.226,p
0.672,0.235,3.739,p
5.140,3.833,9.135,p
0.031,0.033,7.161,p
0.218,0.697,8.718,p
8.056,4.270,0.980,n
3.767,6.299,2.447,p
0.288,0.198,1.347,n
0.134,0.320,7.369,p
0.670,0.285,2.386,p
4.735,1.984,5.433,p
2.687,0.522,7.610,n
0.847,0.148,4.222,p
0.565,0.025,6.447,p
0.681,0.093,8.220,p
0.004,0.913,6.729,p
0.855,8.519,1.409,n
0.615,0.128,0.771,p
0.374,0.545,6.643,p
0.401,0.058,6.617,p
0.285,0.322,1.548,p
0.229,0.515,5.003,p
6.858,3.038,8.573,n
0.345,0.276,0.902,p
0.812,0.187,6.709,p
0.080,0.766,5.098,p
6.713,6.054,7.103,n
2.041,7.047,1.136,n
8.472,4.264,8.734,n
0.234,0.010,0.577,p
1.419,7.854,3.646,n
0.249,0.531,7.147,n
1.745,5.335,2.640,n
0.125,0.360,9.718,p
0.436,0.398,8.737,p
9.277,8.513,0.879,n
0.192,0.217,4.788,p
3.812,3.905,6.083,n
4.163,2.667,8.349,n
0.203,0.265,2.501,p
0.697,1.922,2.866,n
9.639,4.801,4.561,n
2.877,2.012,1.430,n
0.184,0.606,7.018,p
9.595,4.841,6.004,n
0.247,0.396,2.010,p
7.248,4.620,6.462,n
6.454,4.536,9.643,n
0.660,0.241,1.585,p
0.592,0.297,0.882,p
3.795,7.118,1.522,p
6.957,6.268,5.504,n
0.492,0.070,2.935,p
0.398,0.365,3.901,p
0.318,0.625,4.697,n
6.787,1.216,3.524,n
0.563,5.097,6.643,n
0.207,0.017,3.118,n
8.681,8.037,9.726,n
0.485,0.452,6.527,p
0.171,0.245,6.113,p
8.696,6.562,2.781,n
0.319,0.454,6.959,p
6.033,5.473,2.794,n
0.363,0.130,9.513,p
6.720,8.535,6.048,n
7.644,9.067,3.159,n
3.046,2.921,8.565,n
0.562,2.099,3.553,n
0.649,0.119,9.172,p
9.664,7.103,3.743,n
0.427,0.233,0.173,p
0.332,0.160,9.809,n
7.152,8.982,8.933,n
7.770,0.274,3.254,n
1.714,9.782,2.157,p
0.757,0.091,6.686,p
6.685,3.105,5.546,n
9.378,2.774,4.398,n
0.473,0.412,4.756,p
0.727,0.160,2.411,n
6.332,1.347,1.866,n
0.050,0.426,7.653,p
5.396,0.796,0.411,n
9.380,5.067,2.835,n
0.582,0.119,6.383,p
0.503,0.335,1.023,p
0.221,0.527,5.664,p
0.554,0.249,3.940,p
8.112,1.178,3.444,n
2.032,8.653,8.849,n
0.182,0.604,8.814,p
8.032,1.118,6.497,p
9.659,2.924,7.362,n
7.281,6.640,9.927,n
5.475,7.502,0.360,n
0.465,3.599,4.269,n
0.067,0.533,6.741,p
0.432,0.206,5.988,p
6.353,4.357,1.628,n
0.063,0.735,2.060,p
0.065,0.188,2.988,p
0.000,0.450,9.628,p
0.190,0.396,7.073,p
2.776,2.610,8.219,n
0.524,0.773,8.627,n
9.374,1.221,9.150,n
0.268,0.353,3.744,p
0.533,0.290,1.324,p
0.366,0.085,8.502,p
0.201,0.444,8.926,p
8.391,7.953,1.057,n
0.269,0.127,9.400,p
0.349,0.266,9.954,p
7.820,3.833,6.324,n
0.455,0.197,3.597,p
0.185,0.097,2.742,p
2.018,6.842,9.945,n
0.184,0.026,9.670,p
1.621,2.212,7.444,n
3.568,1.555,7.148,n
0.849,9.068,6.397,n
0.492,0.286,7.708,n
0.766,0.229,5.687,p
7.946,0.931,1.470,n
0.028,0.657,0.122,p
0.253,0.574,9.687,p
0.745,0.127,2.082,p
8.576,5.950,3.660,p
0.276,0.466,5.196,p
5.741,3.519,3.973,n
2.629,0.726,7.762,n
0.123,0.389,0.039,n
6.518,1.672,8.500,n
0.200,0.583,0.506,p
0.070,0.605,9.214,p
0.491,0.402,0.085,p
0.131,0.158,8.754,p
0.398,0.116,4.694,p
0.080,0.697,2.428,p
0.078,0.473,9.151,p
0.238,0.746,9.162,p
0.166,0.533,4.456,n
0.377,0.365,3.900,p
5.590,0.215,5.200,n
9.278,8.793,7.952,n
0.492,0.288,3.007,p
4.474,7.216,3.555,n
0.567,0.383,9.184,p
0.202,0.501,8.383,p
0.181,0.332,2.209,p
0.057,0.051,6.892,p
9.138,2.084,5.056,n
0.013,0.519,9.796,p
5.755,4.546,0.179,n
0.058,0.003,0.324,n
0.062,0.195,9.214,p
6.695,7.857,5.178,n
0.268,0.512,2.818,p
0.793,0.116,6.405,p
0.352,0.305,1.820,p
0.107,0.530,0.102,p
8.372,6.387,4.280,n
0.058,0.785,7.235,p
0.425,0.053,3.842,p
0.911,0.009,0.709,p
6.285,6.689,6.409,n
8.114,7.878,2.738,n
0.148,0.086,9.130,p
2.969,7.178,9.798,n
8.228,9.059,0.094,n
4.201,7.149,7.526,n
0.717,0.140,9.896,p
5.993,6.761,2.304,n
0.205,0.090,0.303,p
0.014,0.461,3.848,p
2.537,9.261,7.544,n
0.121,0.166,5.126,p
8.674,0.921,3.207,n
0.108,0.718,1.085,p
7.668,2.005,1.242,n
9.873,0.351,3.795,n
0.264,0.115,7.585,p
0.440,7.325,1.016,n
6.022,8.776,8.377,n
5.302,1.934,7.221,n
7.871,7.718,3.850,p
0.433,0.244,3.921,p
0.641,0.344,0.190,p
0.101,0.478,7.166,p
0.152,0.742,4.172,p
0.175,0.610,5.116,n
2.450,6.080,0.351,n
5.637,2.895,2.771,n
0.570,0.066,1.499,p
8.996,2.536,5.832,n
0.644,0.108,0.935,p
6.227,3.313,1.027,n
7.573,1.251,0.283,n
7.286,0.015,5.179,n
8.772,8.695,2.012,n
0.187,0.214,6.979,p
9.511,6.190,9.960,n
2.070,5.142,7.612,p
4.019,7.159,7.201,n
0.052,0.255,6.140,p
0.056,0.148,0.702,p
6.043,9.510,6.930,p
7.347,1.349,5.116,n
8.615,4.002,5.330,n
0.201,0.513,6.533,p
0.301,0.291,2.344,p
0.524,0.432,3.585,n
7.919,5.836,8.667,p
0.097,0.508,7.729,p
0.679,0.036,7.953,p
0.998,8.280,2.371,n
8.847,3.813,5.886,n
0.486,0.271,0.848,p
5.371,8.118,4.035,n
8.498,3.369,9.204,n
1.428,7.392,6.524,n
0.010,0.238,7.543,p
0.356,0.546,4.280,p
4.087,0.996,2.569,n
8.298,8.165,3.171,p
1.708,3.672,1.302,n
0.596,0.153,9.251,n
9.224,7.285,5.749,p
0.226,0.627,0.200,p
3.744,5.733,6.351,n
8.575,4.912,3.134,n
0.234,0.154,9.306,p
1.768,5.578,7.039,n
0.991,7.915,7.886,n
0.266,0.074,5.714,p
3.492,0.060,4.237,n
0.231,0.417,3.206,p
0.010,0.428,7.442,p
9.558,4.972,5.780,n
0.107,0.741,5.316,p
6.275,3.235,0.320,n
0.023,0.699,7.425,p
0.612,0.096,0.592,p
0.714,0.599,9.075,p
0.614,0.256,6.170,p
0.325,0.510,6.020,p
0.034,8.700,3.858,n
2.218,1.792,3.573,n
7.014,3.993,1.256,n
0.528,0.389,6.529,p
0.576,0.172,0.232,p
2.678,2.567,9.950,n
0.047,0.625,1.143,n
2.159,3.826,8.847,n
0.088,0.034,9.253,p
3.304,5.838,3.478,n
0.305,0.383,9.455,p
0.564,0.014,9.083,p
0.505,0.100,6.260,p
0.023,0.415,4.966,p
9.997,9.099,2.792,n
0.300,0.317,5.018,p
2.800,0.384,1.496,p
5.120,6.870,5.764,n
0.105,0.411,4.425,n
9.387,8.670,1.377,n
0.522,0.209,7.754,p
1.103,6.313,9.979,n
0.790,0.134,8.667,p
0.741,0.144,2.031,p
0.493,0.366,6.802,p
0.018,0.938,5.878,p
2.503,4.654,2.768,n
0.317,0.257,4.456,p
6.837,0.386,7.411,n
0.458,2.468,2.664,n
0.427,0.560,3.444,p
7.686,9.254,0.790,n
0.178,0.278,7.748,n
0.535,0.280,9.770,p
0.096,0.334,0.915,p
0.631,0.329,9.473,p
0.185,0.247,7.300,p
0.091,0.166,8.440,n
0.018,0.668,1.376,p
0.228,0.550,5.742,p
0.110,0.017,7.043,p
0.435,0.173,1.390,p
0.493,9.058,0.544,n
7.235,0.247,3.662,n
0.132,0.296,9.850,p
6.540,7.957,7.233,n
1.011,9.159,1.605,n
6.863,0.248,9.268,n
0.603,0.186,2.770,p
0.276,0.593,4.196,p
8.359,6.346,0.059,n
0.213,0.443,7.165,p
0.002,0.605,8.664,n
4.268,7.578,6.606,n
0.227,0.196,2.851,p
7.762,2.344,8.693,n
0.094,0.302,5.613,p
6.578,0.212,7.868,p
2.760,9.619,5.439,n
1.488,2.413,0.086,n
0.553,0.051,3.736,p
9.031,1.762,7.401,n
5.667,0.265,8.422,n
0.609,0.136,7.265,p
0.280,0.002,6.040,p
0.092,0.174,1.725,p
0.506,8.142,5.373,n
4.668,1.420,8.860,p
4.268,1.518,4.022,n
0.490,0.274,0.223,p
0.060,0.446,7.848,p
3.341,3.604,8.626,n
8.485,2.695,2.243,n
7.912,0.140,2.858,n
3.746,0.749,6.455,n
9.467,3.056,6.334,n
1.833,4.788,2.588,n
8.909,2.599,4.701,n
2.724,9.263,5.161,n
9.644,5.687,5.106,n
1.097,9.072,8.580,n
7.171,4.483,2.238,n
6.060,4.715,7.795,p
1.533,4.675,7.128,p
0.133,0.275,7.839,p
4.012,5.775,1.208,n
0.645,0.307,5.535,p
0.078,0.897,6.969,p
0.179,0.174,0.536,p
0.706,0.030,8.769,p
0.403,0.301,5.740,p
0.517,0.230,8.898,p
1.425,3.777,2.637,n
8.294,6.695,8.752,n
6.796,4.569,7.890,n
6.161,2.007,7.461,n
5.498,9.009,3.963,n
5.071,7.136,5.914,n
3.912,1.380,5.010,p
7.327,2.602,8.564,n
0.629,0.352,3.361,p
0.114,0.395,4.524,p
3.374,4.741,9.855,n
0.388,0.199,5.247,p
0.040,0.830,6.194,p
0.200,0.125,9.249,n
1.693,7.296,9.324,n
0.328,0.642,1.180,p
0.137,0.467,7.162,p
8.612,9.263,6.012,n
0.505,0.488,0.697,p
0.344,0.258,4.316,p
0.449,0.013,0.861,p
0.289,0.444,2.878,p
0.528,0.120,8.393,p
4.693,3.355,2.629,n
6.108,5.489,5.052,n
1.823,0.861,0.714,n
0.679,0.041,5.935,p
7.820,7.862,4.161,n
0.364,0.436,6.213,p
0.135,0.502,7.315,p
3.656,0.956,1.562,n
0.209,7.536,1.769,n
1.376,2.592,2.039,n
0.239,0.381,1.392,p
1.130,1.736,6.126,n
0.867,0.097,7.056,p
8.300,3.105,3.103,p
7.591,7.966,4.516,n
3.575,2.002,4.480,n
4.374,9.362,1.267,n
0.022,0.871,9.935,p
3.527,9.566,2.168,n
0.834,0.051,2.226,p
0.765,0.190,8.702,p
0.379,5.447,2.458,n
0.035,5.142,5.492,p
5.234,0.894,8.880,n
0.507,0.492,8.195,p
0.830,0.022,8.534,p
0.376,0.131,4.979,p
7.591,9.497,7.868,n
0.804,0.122,3.249,p
2.654,2.037,6.165,n
0.232,0.164,2.745,p
6.586,8.846,9.420,n
0.610,0.279,0.560,p
0.878,0.116,5.980,p
3.052,5.606,1.793,n
3.531,0.780,1.049,n
0.048,0.904,3.372,p
3.811,4.129,5.998,n
4.714,0.204,6.746,n
0.492,0.150,6.756,p
0.214,0.184,2.867,p
1.850,6.846,9.235,n
4.582,7.478,7.940,n
9.827,5.921,7.944,n
0.402,0.535,4.974,p
0.181,0.361,0.275,p
0.103,0.124,2.835,p
0.412,0.326,8.941,p
0.296,0.682,9.954,p
5.109,6.745,3.957,n
0.382,0.145,3.414,p
3.097,2.160,7.028,n
0.604,0.003,5.446,p
0.113,0.138,9.605,p
0.017,0.938,4.945,p
9.949,9.646,2.779,n
8.511,2.752,8.217,n
0.571,0.138,3.044,p
5.643,8.065,6.659,p
0.276,0.278,7.740,p
0.270,0.358,3.909,p
0.647,0.124,3.634,p
3.058,3.817,7.895,n
0.187,0.078,9.587,p
0.286,0.541,1.313,p
0.122,1.608,3.305,n
9.933,5.903,5.254,n
9.837,5.775,3.754,n
0.894,0.056,4.976,p
0.239,0.138,2.063,p
2.524,9.818,6.131,n
6.782,7.383,7.564,n
5.316,4.431,4.348,n
0.192,0.737,1.947,p
3.512,7.886,8.536,n
0.104,0.229,3.675,p
6.763,1.639,5.696,n
0.185,0.231,3.024,p
0.192,0.749,8.413,p
1.494,6.248,5.995,n
0.127,0.401,2.785,p
0.319,0.139,3.241,p
2.179,7.450,9.529,n
0.752,0.062,7.572,p
0.731,0.021,3.187,p
0.956,6.029,1.084,n
2.688,3.608,7.465,p
0.350,0.139,0.375,p
0.200,0.020,0.234,p
0.389,0.013,7.087,p
0.322,0.356,7.424,p
0.108,0.282,8.021,p
0.178,0.090,4.617,p
5.670,3.733,8.652,n
0.858,0.065,8.528,p
0.435,0.028,9.631,p
0.128,0.709,9.927,p
2.066,3.782,8.291,p
6.030,7.935,3.643,n
0.295,0.192,7.877,p
0.437,0.344,4.001,p
0.002,0.314,8.499,p
7.798,8.005,1.456,n
0.970,0.004,1.999,n
0.678,0.074,9.786,p
0.116,0.671,9.577,p
0.614,0.056,8.251,p
0.160,0.754,4.735,p
0.071,0.775,9.568,p
0.014,0.394,9.791,p
0.006,0.915,7.641,p
0.553,0.069,3.157,p
6.246,4.609,1.744,n
2.101,8.574,0.333,n
0.549,1.261,6.397,n
7.412,3.992,4.071,n
0.105,0.663,7.213,n
0.534,0.237,8.813,p
0.423,0.257,7.855,n
0.412,0.535,7.121,p
6.245,4.353,7.816,n
0.190,0.113,0.912,p
4.941,0.768,2.657,n
9.483,5.112,9.845,n
0.027,0.033,6.223,p
8.425,6.121,7.318,n
4.652,9.488,5.924,n
0.748,0.037,5.645,p
0.039,0.425,6.209,p
9.466,6.185,8.287,n
7.946,8.275,8.161,n
6.873,3.175,0.480,n
6.039,1.100,9.590,p
6.937,4.258,4.212,n
6.135,9.990,5.933,n
2.420,5.475,3.825,n
4.573,6.017,1.965,n
7.644,0.736,8.782,n
0.332,0.029,6.145,p
0.073,0.774,3.332,p
0.109,0.275,7.212,p
0.707,0.061,6.871,n
0.415,0.256,9.946,p
4.400,4.561,4.504,n
9.075,1.474,2.128,n
0.394,0.492,8.713,p
0.274,0.725,2.014,p
0.114,0.099,7.986,p
6.605,0.669,4.377,n
0.046,0.413,2.988,p
0.412,0.497,0.348,p
0.409,0.035,9.984,p
0.294,0.548,1.576,p
0.490,0.350,3.934,p
1.305,0.993,2.967,n
1.238,7.947,9.956,p
5.110,6.463,5.534,n
3.706,6.032,7.468,n
0.730,3.369,5.617,n
0.834,0.036,1.203,p
0.182,0.446,5.877,p
0.406,0.139,4.455,p
5.680,7.647,4.060,n
0.075,0.565,1.919,p
7.794,8.962,7.210,n
0.034,0.195,2.310,p
0.026,0.797,3.120,n
5.893,0.851,0.965,n
0.107,0.717,1.250,p
0.328,0.527,4.139,p
3.917,6.511,9.079,p
0.883,4.854,9.880,n
0.289,0.579,8.347,p
0.211,0.393,0.429,p
0.119,0.107,7.945,p
6.287,6.643,7.120,n
0.672,0.063,9.250,p
0.159,0.237,0.190,n
0.184,0.130,9.144,p
7.899,0.103,6.484,n
0.412,0.579,8.974,p
8.215,1.562,7.211,n
0.608,9.008,3.273,n
0.084,0.190,0.933,p
0.423,0.544,1.711,p
7.845,3.727,9.722,p
3.898,4.310,4.101,p
0.129,0.515,3.788,p
0.579,0.259,9.454,p
9.864,0.917,1.913,n
0.141,0.224,2.450,p
8.317,4.576,2.859,p
0.647,0.014,1.557,p
0.761,3.423,3.070,n
6.853,0.367,2.828,n
0.719,0.130,5.660,p
1.299,8.104,1.676,n
0.463,0.033,5.120,p
0.226,0.079,8.133,n
3.382,3.977,6.715,n
0.509,0.159,3.444,p
9.732,5.660,1.734,p
0.858,3.656,9.315,n
0.084,0.200,0.886,p
6.096,1.578,0.640,n
1.405,3.905,5.305,n
0.113,7.196,2.390,n
2.953,4.864,4.870,n
2.809,7.003,5.380,n
7.176,2.463,2.093,n
0.703,0.133,5.035,p
0.272,0.013,6.295,p
0.459,0.055,4.378,p
7.491,5.801,6.603,n
0.136,0.608,8.134,p
5.491,7.111,9.971,n
0.069,0.463,7.644,p
0.657,0.244,6.553,p
0.135,0.219,2.163,p
2.619,5.755,0.483,n
1.704,1.227,7.160,p
7.348,4.890,2.051,n
0.337,0.017,9.896,p
7.534,2.068,0.242,p
0.261,0.414,5.732,p
0.841,0.721,1.191,n
6.644,0.119,9.871,n
1.010,9.095,1.609,n
4.642,9.048,5.707,n
0.883,0.112,5.726,p
0.132,0.102,1.342,p
0.250,0.714,6.740,p
0.699,2.596,8.124,n
0.673,5.900,5.966,n
6.503,4.484,6.692,n
0.070,0.853,0.785,p
2.893,9.560,5.293,n
5.799,0.488,6.587,n
5.864,8.057,2.029,n
0.438,0.534,3.207,p
0.368,0.478,4.067,p
0.483,0.027,2.696,p
0.305,0.007,7.681,p
6.498,0.374,6.523,n
0.222,0.262,7.996,p
1.617,5.060,5.038,n
1.239,0.528,5.346,n
5.866,2.841,0.985,p
0.104,0.565,9.793,n
6.847,2.477,0.190,n
1.212,1.888,4.402,n
8.949,8.156,6.148,n
0.806,8.098,7.730,p
0.432,0.396,6.649,p
0.351,0.328,2.466,p
0.036,0.468,6.950,p
0.075,0.502,8.455,p
0.509,0.117,7.410,p
0.934,9.508,4.522,n
9.263,1.785,2.006,p
1.723,9.755,8.404,n
0.164,0.197,3.610,p
0.109,0.569,5.211,p
4.195,4.852,2.635,n
0.792,0.027,9.652,p
0.213,0.063,0.166,p
6.767,6.930,6.491,n
5.433,2.072,6.614,n
0.055,0.424,4.060,p
7.847,5.723,4.818,n
0.388,0.166,1.543,p
5.467,5.781,1.261,n
0.118,0.485,0.880,p
0.284,0.161,7.124,p
0.417,0.428,8.001,p
0.261,0.288,2.146,p
0.266,0.081,0.380,p
4.103,4.141,4.862,n
0.593,0.189,0.173,n
0.621,0.365,0.751,p
0.032,0.938,1.854,n
0.403,0.125,4.242,p
0.189,0.759,1.000,p
4.112,9.424,0.858,n
0.593,2.027,4.883,n
4.342,8.326,8.958,n
0.176,0.377,8.036,p
0.102,0.535,4.423,p
0.386,0.126,0.773,p
3.966,2.866,2.586,n
9.895,3.115,4.836,p
9.624,8.199,1.647,n
3.594,9.670,8.698,p
7.394,1.248,6.829,n
8.440,1.118,0.470,n
7.752,2.268,6.927,n
0.455,0.368,3.585,p
0.083,0.203,0.988,p
0.164,0.186,1.719,p
0.818,0.164,5.023,p
0.589,0.223,9.941,p
5.410,7.043,2.903,p
6.804,3.594,6.732,n
2.470,0.970,8.933,n
8.697,1.679,8.459,n
2.596,5.557,3.893,n
6.482,3.677,5.903,n
0.203,0.046,7.215,p
0.250,5.955,5.097,n
0.178,0.504,6.667,p
0.369,0.502,5.246,p
0.092,0.547,1.693,n
0.358,0.281,5.507,p
0.625,0.203,1.543,p
1.827,5.524,1.388,p
4.374,7.211,4.170,n
0.727,0.104,0.280,p
7.053,4.112,1.470,n
9.502,2.947,6.985,n
0.567,0.391,4.111,p
8.004,7.574,1.622,n
3.086,8.869,2.141,n
3.509,1.375,0.491,n
0.361,0.107,1.157,n
6.923,5.943,3.966,n
0.218,0.640,3.420,p
0.898,9.815,4.779,n
0.124,0.394,8.546,p
0.294,0.455,1.346,n
0.399,0.600,5.398,p
0.496,0.201,8.893,p
8.415,1.769,6.421,n
5.813,7.570,9.132,n
0.655,0.066,2.426,p
3.829,5.609,6.364,n
0.958,0.016,9.947,p
0.219,0.702,7.190,p
5.028,5.154,7.652,n
4.579,5.717,0.030,n
0.869,0.089,5.158,p
3.316,3.556,8.332,n
6.024,0.619,6.132,n
0.732,0.200,2.781,p
0.265,0.502,1.390,p
0.793,0.114,3.613,p
7.156,7.408,5.407,n
3.636,8.153,8.306,n
0.424,0.266,6.536,p
5.073,4.798,3.265,n
8.904,1.540,0.730,n
0.250,0.352,2.265,p
9.993,6.827,1.211,p
0.595,0.059,5.786,p
0.724,0.069,2.229,p
6.197,1.129,9.616,n
0.374,0.607,9.614,p
1.099,1.028,9.403,n
5.402,8.572,1.135,n
0.086,0.034,5.651,p
0.528,0.419,9.198,p
0.219,0.552,9.529,p
3.393,7.628,7.462,n
0.049,0.911,8.175,p
1.795,5.245,1.490,n
0.169,0.354,9.416,p
3.865,9.365,0.118,n
4.150,7.365,3.300,n
2.069,7.972,6.429,n
6.785,6.293,2.960,n
0.392,0.590,8.683,p
4.348,2.447,7.621,n
0.078,0.341,0.110,p
0.030,0.095,4.610,p
0.232,0.676,6.266,p
9.211,7.598,0.753,n
0.972,4.524,1.478,p
0.235,0.170,7.470,p
0.767,0.013,1.786,p
0.260,0.040,7.756,p
8.673,5.553,1.126,n
0.437,0.233,4.276,p
0.177,0.447,5.984,p
2.609,2.647,8.430,n
0.267,0.214,7.609,p
0.564,0.195,0.219,p
4.352,1.741,7.476,n
9.511,6.595,4.905,n
0.003,0.886,1.522,p
7.966,9.972,8.242,p
0.353,0.619,9.219,p
9.643,1.640,8.903,n
0.737,2.434,9.986,n
0.000,0.185,3.515,p
0.073,7.053,8.355,n
0.083,0.554,0.300,n
4.296,0.139,0.489,n
0.643,0.010,9.318,p
0.022,0.461,4.916,p
0.455,0.543,1.045,p
2.821,1.356,8.599,n
4.446,5.196,5.399,n
0.071,0.704,2.754,p
0.162,0.077,4.207,p
3.248,9.655,1.267,n
0.159,0.367,4.012,p
8.565,3.024,3.906,p
0.506,0.124,2.017,p
0.140,0.756,4.959,p
1.045,3.937,6.638,n
1.665,6.265,4.223,n
0.535,4.110,9.543,n
0.530,0.280,3.241,p
0.358,0.593,7.566,p
0.596,9.853,8.455,n
4.677,3.667,3.596,n
0.177,0.323,4.815,n
0.045,0.771,9.849,p
9.106,9.617,6.188,n
3.162,4.422,2.518,p
5.357,5.640,2.273,n
0.279,0.098,6.117,p
2.453,2.939,3.937,n
0.207,0.586,0.310,p
2.569,5.093,1.443,n
7.485,1.578,1.318,n
8.140,0.265,1.869,n
0.298,0.096,0.804,p
0.691,0.243,5.261,p
0.823,0.053,2.782,p
9.294,8.704,6.253,p
0.042,0.828,6.942,p
0.026,0.117,2.811,p
0.351,0.297,2.797,n
6.010,0.034,3.780,n
0.260,0.507,3.845,p
9.459,4.543,9.899,p
1.288,7.851,8.351,p
0.860,5.190,8.871,n
0.589,0.313,9.107,p
0.608,0.267,5.069,p
0.358,0.021,8.163,p
8.505,2.177,3.430,n
0.911,0.010,6.335,n
0.079,0.638,2.719,p
0.438,0.105,0.625,p
7.279,2.578,5.029,n
0.037,0.539,5.697,p
8.081,4.028,2.707,n
0.687,0.176,1.250,p
0.041,0.224,8.007,p
0.366,0.291,5.621,p
0.129,0.644,1.088,p
0.212,0.268,0.195,p
9.650,2.374,2.807,p
7.476,3.123,7.612,n
0.184,0.067,7.673,p
7.911,8.609,1.499,n
0.363,0.174,7.453,p
8.757,6.951,4.034,n
9.465,7.306,8.191,n
3.928,2.093,1.528,n
0.236,0.132,3.091,p
7.769,8.403,2.692,n
9.769,5.610,0.635,n
2.585,5.188,0.355,n
5.468,6.168,2.247,n
1.092,4.570,4.709,n
0.386,0.067,5.046,p
7.170,7.070,7.595,n
9.867,0.939,6.857,p
0.212,0.737,7.928,p
6.834,4.312,9.734,n
0.124,0.686,6.194,p
7.876,7.423,3.758,n
2.314,1.911,9.791,n
0.636,0.140,7.394,p
0.666,0.170,0.865,p
2.909,7.646,5.160,n
7.291,8.474,7.447,n
0.629,0.122,9.974,p
2.057,7.785,0.387,n
7.892,2.407,8.960,n
0.312,0.199,1.555,p
3.832,5.954,8.037,n
2.924,4.702,3.303,n
0.379,0.002,9.221,p
2.694,4.602,7.490,n
0.267,8.625,7.724,n
0.151,0.030,8.474,p
0.721,7.431,7.278,n
0.184,0.565,2.946,p
6.896,7.757,1.649,n
1.616,5.434,2.233,n
7.444,6.903,6.529,n
0.144,0.006,1.705,p
0.110,0.267,0.976,p
0.075,8.030,7.680,n
0.879,8.850,5.831,n
4.596,2.572,0.825,n
4.250,0.301,5.735,n
0.423,0.340,0.353,p
0.057,0.245,0.395,p
7.687,9.547,1.396,n
0.241,0.657,2.080,p
0.146,0.237,8.868,p
1.154,7.157,7.560,n
0.038,0.728,0.867,p
9.784,9.479,0.608,n
8.524,4.428,2.881,n
0.795,0.047,8.531,p
5.664,9.395,3.828,n
5.815,4.478,1.074,n
0.024,0.217,5.211,p
8.627,9.550,6.456,n
9.226,5.871,4.236,n
0.371,0.035,9.554,p
0.206,2.368,5.103,n
6.330,6.749,8.006,n
3.571,6.595,8.630,n
1.253,2.658,1.125,n
2.664,6.197,9.524,n
0.113,0.649,5.204,p
0.394,0.435,6.186,p
0.556,0.245,1.525,p
0.056,0.926,8.881,p
9.568,0.789,9.645,n
8.834,4.294,8.322,n
8.161,8.282,1.599,n
3.720,6.438,9.649,n
0.574,0.426,6.613,p
8.173,3.918,9.633,n
0.182,0.634,5.378,p
0.553,0.302,9.968,p
0.177,0.184,0.351,p
0.185,0.106,1.184,p
0.310,0.443,8.014,p
0.122,0.338,9.035,p
0.363,0.583,5.084,p
0.053,0.753,3.560,p
9.707,9.286,4.557,p
2.796,2.337,4.543,n
1.934,5.873,6.640,n
0.247,0.445,7.724,p
0.891,5.568,8.300,n
0.194,4.304,5.096,n
0.691,7.228,9.603,n
8.731,3.715,3.141,n
0.360,0.111,3.141,p
0.646,0.008,0.756,p
6.324,1.031,0.068,n
5.574,5.131,8.597,n
0.560,0.415,9.415,p
0.036,0.199,9.842,p
0.261,0.162,7.956,p
2.691,0.214,7.417,n
0.042,0.647,9.733,n
0.077,0.875,6.420,p
0.314,0.676,2.189,p
0.108,0.738,3.364,p
0.634,0.243,1.776,p
7.727,2.708,0.538,n
7.170,1.929,4.427,n
2.092,4.206,6.236,n
0.093,0.864,5.942,p
0.068,0.036,9.328,p
3.099,7.045,4.944,n
8.581,5.996,3.281,n
0.489,0.447,1.851,p
0.127,0.774,7.169,p
8.989,6.105,5.965,n
8.347,6.620,3.596,n
0.246,0.479,5.941,p
2.817,9.940,1.757,n
0.320,0.673,5.162,p
0.089,0.904,4.002,p
0.622,0.322,7.819,p
1.911,7.376,8.210,n
0.868,0.073,4.386,p
0.405,0.274,8.093,p
0.373,0.362,5.224,p
5.416,4.464,3.216,p
1.344,1.626,9.875,n
1.287,3.025,0.334,n
3.930,6.674,3.633,p
6.816,5.363,5.548,n
8.507,3.466,8.061,n
7.391,7.645,6.325,n
5.183,9.379,5.027,p
6.695,0.014,5.124,n
0.304,0.428,9.390,n
0.231,0.142,4.531,p
0.827,0.017,5.241,p
0.369,0.523,7.389,p
1.868,5.988,5.864,p
0.235,0.437,1.883,p
0.370,0.112,3.521,p
0.013,0.642,0.771,p
9.882,5.831,4.521,n
0.475,0.323,7.695,p
5.145,8.829,2.138,n
5.173,1.936,2.034,n
3.916,4.222,2.664,n
2.826,3.887,9.123,n
3.499,5.298,9.639,n
0.604,0.320,9.839,p
0.055,0.510,6.938,p
0.555,0.256,0.218,p
0.047,0.387,2.572,p
4.669,6.581,9.316,n
0.190,0.048,8.488,n
0.366,0.546,1.110,p
0.232,0.148,7.534,p
1.931,4.886,4.697,n
0.243,0.338,7.719,p
0.982,1.460,5.431,n
4.411,0.779,5.297,n
0.542,0.016,3.970,n
